Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2017;6306;ENGENHARIA;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;1191473;Educação Presencial;1501402;Belém;PA;8;8;"61,9625";"3,4802";"43,65";"2,8736";"3,0252";4;
2017;6306;ENGENHARIA;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;5001235;Educação Presencial;1500800;Ananindeua;PA;13;13;"56,4692";"2,7373";"29,7077";"1,1096";"1,5165";2;
2017;6306;ENGENHARIA;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;18854;Educação Presencial;2408102;Natal;RN;49;49;"53,8673";"2,3855";"29,5796";"1,0934";"1,4164";2;
2017;6306;ENGENHARIA;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;20339;Educação Presencial;2408102;Natal;RN;53;48;"56,5563";"2,7491";"40,2396";"2,4421";"2,5188";3;
2017;6306;ENGENHARIA;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;1151610;Educação Presencial;2408102;Natal;RN;47;44;"59,2659";"3,1156";"38,9591";"2,2801";"2,489";3;
2017;6306;ENGENHARIA;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;1154401;Educação Presencial;2408102;Natal;RN;50;38;"58,8711";"3,0622";"40,0316";"2,4158";"2,5774";3;
2017;6306;ENGENHARIA;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;1154794;Educação Presencial;2408102;Natal;RN;53;49;"59,6122";"3,1624";"36,7592";"2,0017";"2,2919";3;
2017;6306;ENGENHARIA;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;20431;Educação Presencial;4106902;Curitiba;PR;14;13;"58,1231";"2,961";"36,9923";"2,0312";"2,2637";3;
2017;6306;ENGENHARIA;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;123324;Educação Presencial;4106902;Curitiba;PR;21;18;"57,8389";"2,9226";"35,5722";"1,8516";"2,1193";3;
2017;6306;ENGENHARIA;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;12712;Educação Presencial;3306305;Volta Redonda;RJ;40;36;"60,3417";"3,261";"41,3361";"2,5808";"2,7509";3;
2017;6306;ENGENHARIA;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;90473;Educação Presencial;3303302;Niterói;RJ;60;57;"61,8386";"3,4635";"39,3368";"2,3279";"2,6118";3;
2017;6306;ENGENHARIA;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;99092;Educação Presencial;3204906;São Mateus;ES;55;49;"49,3878";"1,7796";"35,3449";"1,8228";"1,812";2;
2017;6306;ENGENHARIA;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;99276;Educação Presencial;3200201;Alegre;ES;1;1;;;;;;SC;
2017;6306;ENGENHARIA;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pública Federal;21595;Educação Presencial;3305554;Seropédica;RJ;46;43;"54,1884";"2,4289";"29,6047";"1,0966";"1,4296";2;
2017;6306;ENGENHARIA;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pública Federal;1102669;Educação Presencial;3305554;Seropédica;RJ;21;20;"57,425";"2,8666";"42,495";"2,7274";"2,7622";3;
2017;6306;ENGENHARIA;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;12956;Educação Presencial;3106200;Belo Horizonte;MG;75;74;"65,5527";"3,9658";"47,5797";"3,3708";"3,5195";4;
2017;6306;ENGENHARIA;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;12958;Educação Presencial;3106200;Belo Horizonte;MG;88;88;"69,0034";"4,4325";"49,5977";"3,6261";"3,8277";4;
2017;6306;ENGENHARIA;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;121507;Educação Presencial;3106200;Belo Horizonte;MG;76;75;"67,916";"4,2854";"54,6893";"4,2703";"4,274";5;
2017;6306;ENGENHARIA;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;5000059;Educação Presencial;3106200;Belo Horizonte;MG;33;33;"67,9242";"4,2865";"46,7758";"3,269";"3,5234";4;
2017;6306;ENGENHARIA;576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;Universidade;Pública Federal;1120244;Educação Presencial;3136702;Juiz de Fora;MG;6;5;"72,36";"4,8864";"50,84";"3,7832";"4,059";5;
2017;6306;ENGENHARIA;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;1139969;Educação Presencial;2704302;Maceió;AL;27;26;"67,9654";"4,2921";"47,5769";"3,3704";"3,6008";4;
2017;6306;ENGENHARIA;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;86750;Educação Presencial;2927408;Salvador;BA;54;48;"55,7396";"2,6387";"33,3729";"1,5733";"1,8397";2;
2017;6306;ENGENHARIA;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;86751;Educação Presencial;2927408;Salvador;BA;21;16;"53,8563";"2,384";"36,3125";"1,9452";"2,0549";3;
2017;6306;ENGENHARIA;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pública Federal;113617;Educação Presencial;2507507;João Pessoa;PB;23;23;"65,3391";"3,9369";"45,0043";"3,0449";"3,2679";4;
2017;6306;ENGENHARIA;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pública Federal;1189063;Educação Presencial;2507507;João Pessoa;PB;17;17;"57,4353";"2,868";"42,4882";"2,7266";"2,7619";3;
2017;6306;ENGENHARIA;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;58856;Educação Presencial;2611606;Recife;PE;17;17;"61,8294";"3,4622";"47,8353";"3,4031";"3,4179";4;
2017;6306;ENGENHARIA;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;117384;Educação Presencial;2611606;Recife;PE;25;24;"58,5292";"3,0159";"49,2458";"3,5816";"3,4401";4;
2017;6306;ENGENHARIA;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;1136141;Educação Presencial;2611606;Recife;PE;17;17;"58,1706";"2,9674";"38,4235";"2,2123";"2,4011";3;
2017;6306;ENGENHARIA;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;1188497;Educação Presencial;2611606;Recife;PE;28;28;"58,375";"2,9951";"43,3643";"2,8374";"2,8768";3;
2017;6306;ENGENHARIA;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;13706;Educação Presencial;4314902;Porto Alegre;RS;15;15;"51,28";"2,0355";"46,8467";"3,278";"2,9674";4;
2017;6306;ENGENHARIA;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;13709;Educação Presencial;4314902;Porto Alegre;RS;37;34;"53,3176";"2,3111";"37,6794";"2,1182";"2,1664";3;
2017;6306;ENGENHARIA;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;13739;Educação Presencial;4314902;Porto Alegre;RS;31;30;"59,71";"3,1756";"44,7633";"3,0144";"3,0547";4;
2017;6306;ENGENHARIA;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;1140229;Educação Presencial;4314902;Porto Alegre;RS;11;10;"65,77";"3,9952";"51,22";"3,8313";"3,8723";4;
2017;6306;ENGENHARIA;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Universidade;Pública Federal;121622;Educação Presencial;4316907;Santa Maria;RS;21;21;"62,0952";"3,4982";"41,0857";"2,5491";"2,7864";3;
2017;6306;ENGENHARIA;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pública Federal;150113;Educação Presencial;2304400;Fortaleza;CE;37;33;"64,7455";"3,8566";"44,6061";"2,9945";"3,2101";4;
2017;6306;ENGENHARIA;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pública Federal;150116;Educação Presencial;2304400;Fortaleza;CE;25;25;"70,032";"4,5716";"52,604";"4,0064";"4,1477";5;
2017;6306;ENGENHARIA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;107905;Educação Presencial;5205109;Catalão;GO;66;61;"62,1033";"3,4993";"38,8869";"2,2709";"2,578";3;
2017;6306;ENGENHARIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;20133;Educação Presencial;4205407;Florianópolis;SC;32;27;"52,4037";"2,1875";"31,037";"1,2778";"1,5052";2;
2017;6306;ENGENHARIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;20135;Educação Presencial;4205407;Florianópolis;SC;51;46;"64,2543";"3,7902";"50,4826";"3,738";"3,7511";4;
2017;6306;ENGENHARIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;1105824;Educação Presencial;4201406;Araranguá;SC;44;41;"69,3268";"4,4762";"47,8366";"3,4033";"3,6715";4;
2017;6306;ENGENHARIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;1270287;Educação Presencial;4209102;Joinville;SC;13;13;"62,0308";"3,4895";"44,8077";"3,02";"3,1374";4;
2017;6306;ENGENHARIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;1270303;Educação Presencial;4209102;Joinville;SC;7;7;"70,8143";"4,6774";"47,3429";"3,3408";"3,6749";4;
2017;6306;ENGENHARIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;1270308;Educação Presencial;4209102;Joinville;SC;67;65;"59,1";"3,0931";"43,1262";"2,8073";"2,8788";3;
2017;6306;ENGENHARIA;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;1270311;Educação Presencial;4209102;Joinville;SC;41;36;"62,5389";"3,5582";"42,4333";"2,7196";"2,9293";3;
2017;6306;ENGENHARIA;588;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;Universidade;Pública Federal;5000079;Educação Presencial;4113700;Londrina;PR;40;40;"60,38";"3,2662";"46,1175";"3,1858";"3,2059";4;
2017;6306;ENGENHARIA;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Universidade;Pública Federal;1101840;Educação Presencial;2400802;Angicos;RN;22;9;"50,6889";"1,9556";"26,8889";"0,753";"1,0536";2;
2017;6306;ENGENHARIA;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Universidade;Pública Federal;1105110;Educação Presencial;2400802;Angicos;RN;63;24;"45,5292";"1,2578";"29,0667";"1,0285";"1,0858";2;
2017;6306;ENGENHARIA;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Universidade;Pública Federal;1115285;Educação Presencial;2402303;Caraúbas;RN;24;14;"50,6429";"1,9494";"32,0571";"1,4069";"1,5425";2;
2017;6306;ENGENHARIA;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Universidade;Pública Federal;1115964;Educação Presencial;2402303;Caraúbas;RN;29;20;"49,67";"1,8178";"34,955";"1,7735";"1,7846";2;
2017;6306;ENGENHARIA;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Universidade;Pública Federal;5000900;Educação Presencial;2409407;Pau dos Ferros;RN;91;80;"56,3475";"2,7209";"34,9925";"1,7782";"2,0139";3;
2017;6306;ENGENHARIA;591;UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;Universidade;Pública Federal;1300011;Educação Presencial;3548500;Santos;SP;31;30;"64,5633";"3,832";"36,77";"2,0031";"2,4603";3;
2017;6306;ENGENHARIA;591;UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;Universidade;Pública Federal;1300012;Educação Presencial;3548500;Santos;SP;38;35;"65,2086";"3,9192";"43,9629";"2,9132";"3,1647";4;
2017;6306;ENGENHARIA;591;UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;Universidade;Pública Federal;1313322;Educação Presencial;3549904;São José dos Campos;SP;95;93;"64,7086";"3,8516";"47,9108";"3,4126";"3,5224";4;
2017;6306;ENGENHARIA;591;UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;Universidade;Pública Federal;1313323;Educação Presencial;3549904;São José dos Campos;SP;33;33;"62,0303";"3,4894";"46,0364";"3,1755";"3,254";4;
2017;6306;ENGENHARIA;594;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;CEFET/MG;Centro Federal de Educação Tecnológica;Pública Federal;112610;Educação Presencial;3106200;Belo Horizonte;MG;111;99;"66,9162";"4,1502";"45,0939";"3,0563";"3,3297";4;
2017;6306;ENGENHARIA;594;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;CEFET/MG;Centro Federal de Educação Tecnológica;Pública Federal;112612;Educação Presencial;3122306;Divinópolis;MG;57;55;"66,8891";"4,1465";"46,7055";"3,2601";"3,4817";4;
2017;6306;ENGENHARIA;594;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;CEFET/MG;Centro Federal de Educação Tecnológica;Pública Federal;5000562;Educação Presencial;3104007;Araxá;MG;37;35;"70,7171";"4,6642";"44,4829";"2,9789";"3,4003";4;
2017;6306;ENGENHARIA;595;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;Universidade;Pública Federal;1161117;Educação Presencial;3151800;Poços de Caldas;MG;60;57;"57,1351";"2,8274";"43,0018";"2,7916";"2,8005";3;
2017;6306;ENGENHARIA;596;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;Universidade;Pública Federal;1103224;Educação Presencial;3168606;Teófilo Otoni;MG;20;19;"59,3684";"3,1294";"36,7947";"2,0062";"2,287";3;
2017;6306;ENGENHARIA;598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;Universidade;Pública Federal;18145;Educação Presencial;3132404;Itajubá;MG;30;30;"66,8967";"4,1475";"46,2667";"3,2046";"3,4404";4;
2017;6306;ENGENHARIA;598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;Universidade;Pública Federal;121101;Educação Presencial;3131703;Itabira;MG;42;40;"65,25";"3,9248";"42,165";"2,6857";"2,9955";4;
2017;6306;ENGENHARIA;598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;Universidade;Pública Federal;1102520;Educação Presencial;3132404;Itajubá;MG;47;46;"62,863";"3,602";"44,6348";"2,9982";"3,1491";4;
2017;6306;ENGENHARIA;598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;Universidade;Pública Federal;1102594;Educação Presencial;3131703;Itabira;MG;62;59;"63,139";"3,6394";"36,7424";"1,9996";"2,4096";3;
2017;6306;ENGENHARIA;598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;Universidade;Pública Federal;1102595;Educação Presencial;3131703;Itabira;MG;24;22;"69,5909";"4,5119";"38,8";"2,26";"2,8229";3;
2017;6306;ENGENHARIA;598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;Universidade;Pública Federal;1102993;Educação Presencial;3132404;Itajubá;MG;49;49;"65,4061";"3,946";"48,3143";"3,4637";"3,5843";4;
2017;6306;ENGENHARIA;598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;Universidade;Pública Federal;1126132;Educação Presencial;3132404;Itajubá;MG;31;30;"68,68";"4,3887";"49,7";"3,639";"3,8264";4;
2017;6306;ENGENHARIA;599;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA";IFBA;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;18913;Educação Presencial;2927408;Salvador;BA;36;33;"70,0091";"4,5685";"53,6818";"4,1428";"4,2492";5;
2017;6306;ENGENHARIA;599;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA";IFBA;"Instituto Federal de Educação, Ciência e Tecnologia";Pública Federal;18914;Educação Presencial;2927408;Salvador;BA;64;56;"64,4286";"3,8138";"45,6696";"3,1291";"3,3003";4;
2017;6306;ENGENHARIA;602;INSTITUTO TECNOLÓGICO DE AERONÁUTICA;ITA;Faculdade;Pública Federal;14643;Educação Presencial;3549904;São José dos Campos;SP;12;12;"47,4667";"1,5198";"40,825";"2,5162";"2,2671";3;
2017;6306;ENGENHARIA;602;INSTITUTO TECNOLÓGICO DE AERONÁUTICA;ITA;Faculdade;Pública Federal;5000960;Educação Presencial;3549904;São José dos Campos;SP;4;4;"82,45";5;"71,2";5;5;5;
2017;6306;ENGENHARIA;633;INSTITUTO MILITAR DE ENGENHARIA;IME;Faculdade;Pública Federal;50617;Educação Presencial;3304557;Rio de Janeiro;RJ;8;8;"68,525";"4,3678";"63,775";5;"4,8419";5;
2017;6306;ENGENHARIA;633;INSTITUTO MILITAR DE ENGENHARIA;IME;Faculdade;Pública Federal;50625;Educação Presencial;3304557;Rio de Janeiro;RJ;4;4;"68,8";"4,4049";"64,35";5;"4,8512";5;
2017;6306;ENGENHARIA;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;96805;Educação Presencial;4314407;Pelotas;RS;11;11;"49,2182";"1,7567";"36,4727";"1,9655";"1,9133";2;
2017;6306;ENGENHARIA;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;113652;Educação Presencial;4314407;Pelotas;RS;34;30;"56,1833";"2,6987";"31,1567";"1,2929";"1,6444";2;
2017;6306;ENGENHARIA;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;118324;Educação Presencial;4314407;Pelotas;RS;17;17;"59,3412";"3,1257";"40,6118";"2,4892";"2,6483";3;
2017;6306;ENGENHARIA;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;122366;Educação Presencial;4314407;Pelotas;RS;51;42;"59,0048";"3,0802";"35,3881";"1,8283";"2,1413";3;
2017;6306;ENGENHARIA;664;UNIVERSIDADE VILA VELHA;UVV;Universidade;Privada sem fins lucrativos;56087;Educação Presencial;3205200;Vila Velha;ES;46;45;"61,0733";"3,36";"45,9";"3,1582";"3,2087";4;
2017;6306;ENGENHARIA;665;UNIVERSIDADE DE TAUBATÉ;UNITAU;Universidade;Pública Municipal;19663;Educação Presencial;3554102;Taubaté;SP;57;54;"47,7019";"1,5516";"28,4778";"0,954";"1,1034";2;
2017;6306;ENGENHARIA;665;UNIVERSIDADE DE TAUBATÉ;UNITAU;Universidade;Pública Municipal;84419;Educação Presencial;3554102;Taubaté;SP;17;17;"55,5471";"2,6126";"31,5412";"1,3416";"1,6593";2;
2017;6306;ENGENHARIA;665;UNIVERSIDADE DE TAUBATÉ;UNITAU;Universidade;Pública Municipal;113697;Educação Presencial;3554102;Taubaté;SP;145;135;"48,6533";"1,6803";"30,2015";"1,1721";"1,2991";2;
2017;6306;ENGENHARIA;682;FACULDADE DO NOROESTE DE MINAS;FINOM;Faculdade;Privada com fins lucrativos;123155;Educação Presencial;3147006;Paracatu;MG;13;13;"56,1846";"2,6988";"33,9231";"1,6429";"1,9069";2;
2017;6306;ENGENHARIA;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Privada com fins lucrativos;1116946;Educação Presencial;2408102;Natal;RN;70;66;"46,9";"1,4432";"31,9439";"1,3925";"1,4052";2;
2017;6306;ENGENHARIA;730;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;Universidade;Pública Estadual;16406;Educação Presencial;4119905;Ponta Grossa;PR;53;52;"59,3";"3,1202";"41,1385";"2,5558";"2,6969";3;
2017;6306;ENGENHARIA;793;Centro Universitário Estácio de São Paulo;ESTÁCIO SÃO PAULO;Centro Universitário;Privada com fins lucrativos;108038;Educação Presencial;3550308;São Paulo;SP;22;20;"45,43";"1,2444";"30,735";"1,2396";"1,2408";2;
2017;6306;ENGENHARIA;793;Centro Universitário Estácio de São Paulo;ESTÁCIO SÃO PAULO;Centro Universitário;Privada com fins lucrativos;111548;Educação Presencial;3550308;São Paulo;SP;26;23;"54,0435";"2,4093";"32,8348";"1,5052";"1,7312";2;
2017;6306;ENGENHARIA;823;UNIVERSIDADE DO CEUMA - UNICEUMA;UNICEUMA;Universidade;Privada sem fins lucrativos;1186298;Educação Presencial;2111300;São Luís;MA;39;38;"55,0237";"2,5418";"33,1342";"1,5431";"1,7928";2;
2017;6306;ENGENHARIA;878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;UNILESTEMG;Centro Universitário;Privada sem fins lucrativos;44020;Educação Presencial;3119401;Coronel Fabriciano;MG;2;2;"25,1";0;"31,6";"1,349";"1,0118";2;
2017;6306;ENGENHARIA;878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;UNILESTEMG;Centro Universitário;Privada sem fins lucrativos;1121613;Educação Presencial;3119401;Coronel Fabriciano;MG;20;20;"51,615";"2,0809";"39,005";"2,2859";"2,2346";3;
2017;6306;ENGENHARIA;952;UNIVERSIDADE SANTA CECÍLIA;UNISANTA;Universidade;Privada sem fins lucrativos;112750;Educação Presencial;3548500;Santos;SP;34;34;"56,7735";"2,7785";"37,45";"2,0892";"2,2615";3;
2017;6306;ENGENHARIA;991;FACULDADE SENAI-CETIQT;SENAI-CETIQT;Faculdade;Privada sem fins lucrativos;25992;Educação Presencial;3304557;Rio de Janeiro;RJ;1;1;;;;;;SC;
2017;6306;ENGENHARIA;1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;UENF;Universidade;Pública Estadual;38336;Educação Presencial;3301009;Campos dos Goytacazes;RJ;36;36;"62,9361";"3,6119";"45,9444";"3,1639";"3,2759";4;
2017;6306;ENGENHARIA;1027;UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO;UENF;Universidade;Pública Estadual;38343;Educação Presencial;3301009;Campos dos Goytacazes;RJ;20;17;"65,9353";"4,0175";"40,6471";"2,4936";"2,8746";3;
2017;6306;ENGENHARIA;1028;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;Universidade;Pública Estadual;150103;Educação Presencial;5003702;Dourados;MS;36;32;"51,675";"2,089";"36,9969";"2,0318";"2,0461";3;
2017;6306;ENGENHARIA;1032;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;UNISAL;Centro Universitário;Privada sem fins lucrativos;1155051;Educação Presencial;3527207;Lorena;SP;7;7;"38,9857";"0,3729";"33,4571";"1,584";"1,2812";2;
2017;6306;ENGENHARIA;1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pública Estadual;116236;Educação Presencial;3136207;João Monlevade;MG;59;52;"57,1846";"2,8341";"35,6288";"1,8587";"2,1026";3;
2017;6306;ENGENHARIA;1036;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG;Universidade;Pública Estadual;120698;Educação Presencial;3136207;João Monlevade;MG;56;52;"60,2115";"3,2434";"33,7462";"1,6205";"2,0263";3;
2017;6306;ENGENHARIA;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;1205298;Educação Presencial;4106902;Curitiba;PR;19;19;"63,0211";"3,6234";"42,8158";"2,768";"2,9819";4;
2017;6306;ENGENHARIA;1049;INSTITUTO DE ENSINO SUPERIOR FUCAPI;CESF;Faculdade;Privada sem fins lucrativos;5000956;Educação Presencial;1302603;Manaus;AM;10;10;"62,01";"3,4867";"33,65";"1,6084";"2,078";3;
2017;6306;ENGENHARIA;1058;Estácio FIB - Centro Universitário Estácio da Bahia;Estácio FIB;Centro Universitário;Privada com fins lucrativos;109680;Educação Presencial;2927408;Salvador;BA;41;36;"53,5944";"2,3486";"30,4417";"1,2025";"1,489";2;
2017;6306;ENGENHARIA;1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;CEUNSP;Centro Universitário;Privada com fins lucrativos;19332;Educação Presencial;3545209;Salto;SP;11;11;"50,2455";"1,8956";"35,3273";"1,8206";"1,8393";2;
2017;6306;ENGENHARIA;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Centro Universitário;Privada com fins lucrativos;115296;Educação Presencial;2927408;Salvador;BA;54;45;"55,7822";"2,6444";"31,7267";"1,365";"1,6849";2;
2017;6306;ENGENHARIA;1202;FACULDADE SANTA RITA;FASAR;Faculdade;Privada com fins lucrativos;116538;Educação Presencial;3118304;Conselheiro Lafaiete;MG;20;20;"51,45";"2,0585";"33,165";"1,547";"1,6749";2;
2017;6306;ENGENHARIA;1273;Centro Universitário Campo Limpo Paulista;UNIFACCAMP;Centro Universitário;Privada com fins lucrativos;1163514;Educação Presencial;3509601;Campo Limpo Paulista;SP;10;10;"57,33";"2,8537";"38,54";"2,2271";"2,3837";3;
2017;6306;ENGENHARIA;1308;FACULDADE NOVO MILÊNIO;FNM;Faculdade;Privada com fins lucrativos;1136143;Educação Presencial;3205200;Vila Velha;ES;19;18;"56,6833";"2,7663";"33,45";"1,5831";"1,8789";2;
2017;6306;ENGENHARIA;1351;CENTRO UNIVERSITÁRIO SOCIESC;;Centro Universitário;Privada sem fins lucrativos;47569;Educação Presencial;4209102;Joinville;SC;4;3;"64,7667";"3,8595";"42,7333";"2,7576";"3,0331";4;
2017;6306;ENGENHARIA;1351;CENTRO UNIVERSITÁRIO SOCIESC;;Centro Universitário;Privada sem fins lucrativos;74442;Educação Presencial;4209102;Joinville;SC;16;11;"53,2182";"2,2977";"39,4182";"2,3382";"2,328";3;
2017;6306;ENGENHARIA;1409;FACULDADE DO CENTRO LESTE;UCL;Faculdade;Privada sem fins lucrativos;50952;Educação Presencial;3205002;Serra;ES;1;0;;;;;;SC;
2017;6306;ENGENHARIA;1409;FACULDADE DO CENTRO LESTE;UCL;Faculdade;Privada sem fins lucrativos;118699;Educação Presencial;3205002;Serra;ES;1;0;;;;;;SC;
2017;6306;ENGENHARIA;1409;FACULDADE DO CENTRO LESTE;UCL;Faculdade;Privada sem fins lucrativos;1164437;Educação Presencial;3205002;Serra;ES;2;1;;;;;;SC;
