Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2017;3201;FILOSOFIA (BACHARELADO);634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;102308;Educação Presencial;4314407;Pelotas;RS;24;18;"51,05";"1,62";"43,7222";"3,1087";"2,7365";3;
2017;3201;FILOSOFIA (BACHARELADO);666;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;UEFS;Universidade;Pública Estadual;1158382;Educação Presencial;2910800;Feira de Santana;BA;40;25;"41,728";0;"34,876";"1,9879";"1,4909";2;
2017;3201;FILOSOFIA (BACHARELADO);693;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;UNIRIO;Universidade;Pública Federal;1101762;Educação Presencial;3304557;Rio de Janeiro;RJ;6;6;"68,2167";"4,6032";"49,9667";"3,8998";"4,0757";5;
2017;3201;FILOSOFIA (BACHARELADO);715;FAE CENTRO UNIVERSITÁRIO;FAE;Centro Universitário;Privada sem fins lucrativos;1190140;Educação Presencial;4106902;Curitiba;PR;10;10;"55,21";"2,3429";"40,39";"2,6865";"2,6006";3;
2017;3201;FILOSOFIA (BACHARELADO);849;FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA;FAJE;Faculdade;Privada sem fins lucrativos;317270;Educação Presencial;3106200;Belo Horizonte;MG;6;6;"62,45";"3,6011";"56,0167";"4,6664";"4,4";5;
2017;3201;FILOSOFIA (BACHARELADO);1857;FACULDADE DEHONIANA;DEHONIANA;Faculdade;Privada sem fins lucrativos;66597;Educação Presencial;3554102;Taubaté;SP;24;23;"58,2739";"2,8753";"43,5261";"3,0838";"3,0317";4;
2017;3201;FILOSOFIA (BACHARELADO);1921;FACULDADE DE SÃO BENTO;FSB;Faculdade;Privada sem fins lucrativos;1202870;Educação Presencial;3550308;São Paulo;SP;20;13;"50,8462";"1,5846";"41,4154";"2,8164";"2,5085";3;
2017;3201;FILOSOFIA (BACHARELADO);2135;CENTRO UNIVERSITÁRIO CATÓLICA DE QUIXADÁ;;Centro Universitário;Privada sem fins lucrativos;69002;Educação Presencial;2311306;Quixadá;CE;10;8;"44,5";"0,4817";"25,1875";"0,7604";"0,6907";1;
2017;3201;FILOSOFIA (BACHARELADO);2346;INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER;IFIBE;Faculdade;Privada sem fins lucrativos;74493;Educação Presencial;4314100;Passo Fundo;RS;13;8;"55,9375";"2,4693";"38,525";"2,4502";"2,455";3;
2017;3201;FILOSOFIA (BACHARELADO);2389;FACULDADE DE FILOSOFIA E TEOLOGIA PAULO VI;FFTP;Faculdade;Privada sem fins lucrativos;371837;Educação Presencial;3530607;Mogi das Cruzes;SP;11;10;"60,14";"3,1996";"50,52";"3,97";"3,7774";4;
2017;3201;FILOSOFIA (BACHARELADO);2462;FACULDADE SÃO LUÍS;FSL;Faculdade;Privada sem fins lucrativos;79645;Educação Presencial;4202909;Brusque;SC;33;30;"53,83";"2,1031";"40,13";"2,6536";"2,516";3;
2017;3201;FILOSOFIA (BACHARELADO);2475;FACULDADE DOM LUCIANO MENDES;FDLM;Faculdade;Privada sem fins lucrativos;66637;Educação Presencial;3140001;Mariana;MG;17;16;"55,375";"2,3716";"51,425";"4,0846";"3,6564";4;
2017;3201;FILOSOFIA (BACHARELADO);2485;FACULDADE CATÓLICA DE FORTALEZA;FCF;Faculdade;Privada sem fins lucrativos;67545;Educação Presencial;2304400;Fortaleza;CE;51;50;"51,926";"1,7722";"37,132";"2,2737";"2,1484";3;
2017;3201;FILOSOFIA (BACHARELADO);2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pública Federal;121366;Educação Presencial;2504009;Campina Grande;PB;4;2;"59,2";"3,0363";"41,15";"2,7828";"2,8462";3;
2017;3201;FILOSOFIA (BACHARELADO);2617;FACULDADE SÃO BENTO DO RIO DE JANEIRO;FSB/RJ;Faculdade;Privada sem fins lucrativos;73719;Educação Presencial;3304557;Rio de Janeiro;RJ;10;10;"44,09";"0,4105";"37,85";"2,3647";"1,8761";2;
2017;3201;FILOSOFIA (BACHARELADO);2811;FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO;FAPCOM;Faculdade;Privada sem fins lucrativos;1105840;Educação Presencial;3550308;São Paulo;SP;24;0;;;;;;SC;
2017;3201;FILOSOFIA (BACHARELADO);2821;Faculdade Meridional RS;;Faculdade;Privada com fins lucrativos;86672;Educação Presencial;4314902;Porto Alegre;RS;10;9;"52,2333";"1,8256";"35,2111";"2,0304";"1,9792";3;
2017;3201;FILOSOFIA (BACHARELADO);3509;FACULDADE VICENTINA - FAVI;FAVI;Faculdade;Privada sem fins lucrativos;98144;Educação Presencial;4106902;Curitiba;PR;22;22;"46,5909";"0,8451";"48,4318";"3,7054";"2,9903";4;
2017;3201;FILOSOFIA (BACHARELADO);3522;FACULDADE CATÓLICA DE POUSO ALEGRE;FACAPA;Faculdade;Privada sem fins lucrativos;88963;Educação Presencial;3152501;Pouso Alegre;MG;13;11;"62,4636";"3,6034";"49,4909";"3,8396";"3,7805";4;
2017;3201;FILOSOFIA (BACHARELADO);3587;FACULDADE DIOCESANA SÃO JOSÉ;FADISI;Faculdade;Privada sem fins lucrativos;83931;Educação Presencial;1200401;Rio Branco;AC;11;10;"47,79";"1,0535";"38,58";"2,4572";"2,1063";3;
2017;3201;FILOSOFIA (BACHARELADO);3675;SINAL - FACULDADE DE TEOLOGIA E FILOSOFIA;SINAL;Faculdade;Privada sem fins lucrativos;86920;Educação Presencial;1200401;Rio Branco;AC;14;14;"25,3286";0;"19,1857";0;0;1;
2017;3201;FILOSOFIA (BACHARELADO);4925;FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC;UFABC;Universidade;Pública Federal;1103021;Educação Presencial;3548708;São Bernardo do Campo;SP;14;11;"57,8273";"2,7977";"55,2818";"4,5733";"4,1294";5;
2017;3201;FILOSOFIA (BACHARELADO);18759;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;Universidade;Pública Federal;399346;Educação Presencial;2307304;Juazeiro do Norte;CE;21;15;"48,1067";"1,1085";"46,3";"3,4353";"2,8536";3;
2017;3202;FILOSOFIA (LICENCIATURA);1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Pública Federal;1103708;Educação Presencial;5103403;Cuiabá;MT;19;16;"43,3";"0,5546";"37,8313";"1,3518";"1,1525";2;
2017;3202;FILOSOFIA (LICENCIATURA);2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pública Federal;44362;Educação Presencial;5300108;Brasília;DF;24;10;"47,63";"1,2907";"52,38";"3,2294";"2,7447";3;
2017;3202;FILOSOFIA (LICENCIATURA);2;UNIVERSIDADE DE BRASÍLIA;UNB;Universidade;Pública Federal;1138346;Educação Presencial;5300108;Brasília;DF;24;16;"57,8188";"3,0227";"50,0688";"2,9311";"2,954";4;
2017;3202;FILOSOFIA (LICENCIATURA);3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Pública Federal;326;Educação Presencial;2806701;São Cristóvão;SE;24;19;"52,4684";"2,1132";"39,8947";"1,6181";"1,7418";2;
2017;3202;FILOSOFIA (LICENCIATURA);4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Pública Federal;380;Educação Presencial;1302603;Manaus;AM;21;18;"52,4778";"2,1148";"45,9667";"2,4017";"2,33";3;
2017;3202;FILOSOFIA (LICENCIATURA);5;UNIVERSIDADE FEDERAL DO PIAUÍ;UFPI;Universidade;Pública Federal;496;Educação Presencial;2211001;Teresina;PI;37;33;"51,2939";"1,9135";"42,9303";"2,0098";"1,9858";3;
2017;3202;FILOSOFIA (LICENCIATURA);5;UNIVERSIDADE FEDERAL DO PIAUÍ;UFPI;Universidade;Pública Federal;109394;Educação a Distância;2211001;Teresina;PI;354;286;"41,5951";"0,2648";"27,357";0;"0,0662";1;
2017;3202;FILOSOFIA (LICENCIATURA);6;UNIVERSIDADE FEDERAL DE OURO PRETO;UFOP;Universidade;Pública Federal;595;Educação Presencial;3146107;Ouro Preto;MG;8;5;59;"3,2235";"54,02";"3,441";"3,3866";4;
2017;3202;FILOSOFIA (LICENCIATURA);7;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;Universidade;Pública Federal;99189;Educação Presencial;3548906;São Carlos;SP;8;6;"55,1";"2,5606";"41,7833";"1,8618";"2,0365";3;
2017;3202;FILOSOFIA (LICENCIATURA);9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Universidade;Pública Estadual;779;Educação Presencial;4113700;Londrina;PR;41;30;"56,7";"2,8326";"54,4167";"3,4922";"3,3273";4;
2017;3202;FILOSOFIA (LICENCIATURA);10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Privada sem fins lucrativos;849;Educação Presencial;4106902;Curitiba;PR;78;46;"57,6457";"2,9933";"56,9174";"3,8149";"3,6095";4;
2017;3202;FILOSOFIA (LICENCIATURA);10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Privada sem fins lucrativos;92129;Educação Presencial;4115200;Maringá;PR;38;31;"57,1484";"2,9088";"45,4258";"2,3319";"2,4761";3;
2017;3202;FILOSOFIA (LICENCIATURA);11;UNIVERSIDADE CATÓLICA DE PERNAMBUCO;UNICAP;Universidade;Privada sem fins lucrativos;950;Educação Presencial;2611606;Recife;PE;25;19;"54,9316";"2,5319";"47,9263";"2,6546";"2,6239";3;
2017;3202;FILOSOFIA (LICENCIATURA);13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;45735;Educação Presencial;4305108;Caxias do Sul;RS;15;9;"62,4111";"3,8034";"43,0222";"2,0217";"2,4671";3;
2017;3202;FILOSOFIA (LICENCIATURA);14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;1223;Educação Presencial;4318705;São Leopoldo;RS;15;11;"51,9545";"2,0258";"54,2";"3,4642";"3,1046";4;
2017;3202;FILOSOFIA (LICENCIATURA);15;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;UCP;Universidade;Privada sem fins lucrativos;1321;Educação Presencial;3303906;Petrópolis;RJ;13;8;"56,625";"2,8198";"66,1";5;"4,455";5;
2017;3202;FILOSOFIA (LICENCIATURA);17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;Universidade;Pública Federal;1453;Educação Presencial;3170206;Uberlândia;MG;44;20;54;"2,3736";"45,6";"2,3544";"2,3592";3;
2017;3202;FILOSOFIA (LICENCIATURA);18;UNIVERSIDADE CATÓLICA DE PELOTAS;UCPEL;Universidade;Privada sem fins lucrativos;1513;Educação Presencial;4314407;Pelotas;RS;9;8;"55,7625";"2,6732";"45,75";"2,3737";"2,4486";3;
2017;3202;FILOSOFIA (LICENCIATURA);19;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;PUC-CAMPINAS;Universidade;Privada sem fins lucrativos;1643;Educação Presencial;3509502;Campinas;SP;47;28;"48,9857";"1,5212";"41,9";"1,8769";"1,7879";2;
2017;3202;FILOSOFIA (LICENCIATURA);20;UNIVERSIDADE DE PASSO FUNDO;UPF;Universidade;Privada sem fins lucrativos;1738;Educação Presencial;4314100;Passo Fundo;RS;22;20;"57,495";"2,9677";"47,75";"2,6318";"2,7158";3;
2017;3202;FILOSOFIA (LICENCIATURA);21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Privada sem fins lucrativos;1881;Educação Presencial;4314902;Porto Alegre;RS;20;18;"59,7944";"3,3586";"51,95";"3,1739";"3,22";4;
2017;3202;FILOSOFIA (LICENCIATURA);22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;Universidade;Privada sem fins lucrativos;18975;Educação Presencial;3550308;São Paulo;SP;38;29;"51,8276";"2,0043";"49,1552";"2,8132";"2,6109";3;
2017;3202;FILOSOFIA (LICENCIATURA);24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Universidade;Pública Estadual;2108;Educação Presencial;2913606;Ilhéus;BA;28;25;"54,36";"2,4348";"40,912";"1,7493";"1,9207";2;
2017;3202;FILOSOFIA (LICENCIATURA);29;UNIVERSIDADE ESTADUAL DO CEARÁ;UECE;Universidade;Pública Estadual;2197;Educação Presencial;2304400;Fortaleza;CE;116;78;"50,6949";"1,8117";"40,3051";"1,671";"1,7062";2;
2017;3202;FILOSOFIA (LICENCIATURA);40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pública Estadual;1268556;Educação Presencial;2927408;Salvador;BA;12;12;"56,4417";"2,7886";"51,4917";"3,1147";"3,0332";4;
2017;3202;FILOSOFIA (LICENCIATURA);54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;41848;Educação Presencial;3509502;Campinas;SP;13;9;"61,9";"3,7165";"57,5556";"3,8973";"3,8521";4;
2017;3202;FILOSOFIA (LICENCIATURA);54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Pública Estadual;41849;Educação Presencial;3509502;Campinas;SP;10;7;"59,2";"3,2575";"58,4857";"4,0173";"3,8274";4;
2017;3202;FILOSOFIA (LICENCIATURA);56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pública Estadual;3168;Educação Presencial;3529005;Marília;SP;42;26;"58,6538";"3,1647";"49,4";"2,8448";"2,9248";3;
2017;3202;FILOSOFIA (LICENCIATURA);57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;Universidade;Pública Estadual;21625;Educação Presencial;4115200;Maringá;PR;14;14;60;"3,3935";"53,9786";"3,4357";"3,4251";4;
2017;3202;FILOSOFIA (LICENCIATURA);71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pública Estadual;49756;Educação Presencial;2402006;Caicó;RN;31;28;"50,2714";"1,7397";"33,225";"0,7573";"1,0029";2;
2017;3202;FILOSOFIA (LICENCIATURA);71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pública Estadual;64518;Educação Presencial;2408003;Mossoró;RN;16;14;"48,7071";"1,4738";"40,1571";"1,6519";"1,6074";2;
2017;3202;FILOSOFIA (LICENCIATURA);95;UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;UVA;Universidade;Pública Estadual;20530;Educação Presencial;2312908;Sobral;CE;79;59;"44,4169";"0,7445";"33,1271";"0,7447";"0,7446";1;
2017;3202;FILOSOFIA (LICENCIATURA);107;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;UFSJ;Universidade;Pública Federal;4194;Educação Presencial;3162500;São João del Rei;MG;40;37;"57,3703";"2,9465";"48,1405";"2,6822";"2,7483";3;
2017;3202;FILOSOFIA (LICENCIATURA);107;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;UFSJ;Universidade;Pública Federal;1306306;Educação a Distância;3167202;Sete Lagoas;MG;44;27;"57,1556";"2,91";"41,0852";"1,7717";"2,0563";3;
2017;3202;FILOSOFIA (LICENCIATURA);125;CENTRO UNIVERSITÁRIO DE ARARAS -;UNAR;Centro Universitário;Privada sem fins lucrativos;1143414;Educação a Distância;3503307;Araras;SP;41;24;"49,5375";"1,615";"32,4583";"0,6584";"0,8975";1;
2017;3202;FILOSOFIA (LICENCIATURA);135;CENTRO UNIVERSITÁRIO CLARETIANO;CEUCLAR;Centro Universitário;Privada sem fins lucrativos;84701;Educação a Distância;3505906;Batatais;SP;371;211;"55,4555";"2,621";"49,2332";"2,8232";"2,7727";3;
2017;3202;FILOSOFIA (LICENCIATURA);137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;Universidade;Privada sem fins lucrativos;4416;Educação Presencial;3506003;Bauru;SP;21;19;"58,8842";"3,2039";"49,6211";"2,8733";"2,9559";4;
2017;3202;FILOSOFIA (LICENCIATURA);150;UNIVERSIDADE DE SOROCABA;UNISO;Universidade;Privada sem fins lucrativos;4727;Educação Presencial;3552205;Sorocaba;SP;29;28;"56,9643";"2,8775";"44,2964";"2,1861";"2,359";3;
2017;3202;FILOSOFIA (LICENCIATURA);159;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU;FAFICA;Faculdade;Privada sem fins lucrativos;87522;Educação Presencial;2604106;Caruaru;PE;17;17;"61,4529";"3,6405";"48,7647";"2,7628";"2,9822";4;
2017;3202;FILOSOFIA (LICENCIATURA);161;CENTRO UNIVERSITÁRIO ASSUNÇÃO;UNIFAI;Centro Universitário;Privada sem fins lucrativos;4866;Educação Presencial;3550308;São Paulo;SP;86;56;"49,2";"1,5576";"41,1286";"1,7773";"1,7224";2;
2017;3202;FILOSOFIA (LICENCIATURA);167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Privada sem fins lucrativos;5130;Educação Presencial;3548708;São Bernardo do Campo;SP;41;36;"53,2111";"2,2395";"47,3222";"2,5766";"2,4923";3;
2017;3202;FILOSOFIA (LICENCIATURA);203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;Universidade;Privada com fins lucrativos;5483;Educação Presencial;3550308;São Paulo;SP;23;15;"60,2133";"3,4298";"57,0867";"3,8368";"3,735";4;
2017;3202;FILOSOFIA (LICENCIATURA);206;CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO;UNIÍTALO;Centro Universitário;Privada sem fins lucrativos;109869;Educação Presencial;3550308;São Paulo;SP;21;18;"48,9444";"1,5141";"37,7667";"1,3434";"1,3861";2;
2017;3202;FILOSOFIA (LICENCIATURA);221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Privada com fins lucrativos;1285863;Educação a Distância;3550308;São Paulo;SP;11;10;"60,15";"3,419";"47,62";"2,6151";"2,816";3;
2017;3202;FILOSOFIA (LICENCIATURA);227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Universidade;Privada sem fins lucrativos;5954;Educação Presencial;3548500;Santos;SP;13;12;"45,9917";"1,0122";"46,1833";"2,4296";"2,0753";3;
2017;3202;FILOSOFIA (LICENCIATURA);266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Privada sem fins lucrativos;6417;Educação Presencial;3538709;Piracicaba;SP;18;10;"47,37";"1,2465";"48,99";"2,7919";"2,4055";3;
2017;3202;FILOSOFIA (LICENCIATURA);337;CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA;CES/JF;Faculdade;Privada sem fins lucrativos;50042;Educação Presencial;3136702;Juiz de Fora;MG;20;20;"52,705";"2,1534";"48,37";"2,7118";"2,5722";3;
2017;3202;FILOSOFIA (LICENCIATURA);338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Universidade;Privada sem fins lucrativos;7505;Educação Presencial;3106200;Belo Horizonte;MG;25;25;"51,496";"1,9479";"51,516";"3,1179";"2,8254";3;
2017;3202;FILOSOFIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;UNIMONTES;Universidade;Pública Estadual;7828;Educação Presencial;3143302;Montes Claros;MG;6;6;"56,9667";"2,8779";"40,3";"1,6704";"1,9722";3;
2017;3202;FILOSOFIA (LICENCIATURA);387;UNIVERSIDADE CATÓLICA DOM BOSCO;UCDB;Universidade;Privada sem fins lucrativos;8155;Educação Presencial;5002704;Campo Grande;MS;26;24;"57,9583";"3,0465";"49,05";"2,7996";"2,8613";3;
2017;3202;FILOSOFIA (LICENCIATURA);403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;Universidade;Privada sem fins lucrativos;8338;Educação Presencial;5300108;Brasília;DF;3;0;;;;;;SC;
2017;3202;FILOSOFIA (LICENCIATURA);403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;Universidade;Privada sem fins lucrativos;87804;Educação a Distância;5300108;Brasília;DF;11;7;"52,9";"2,1866";52;"3,1803";"2,9319";3;
2017;3202;FILOSOFIA (LICENCIATURA);417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos;1266738;Educação a Distância;3550308;São Paulo;SP;8;5;"59,36";"3,2847";"42,34";"1,9336";"2,2714";3;
2017;3202;FILOSOFIA (LICENCIATURA);426;UNIVERSIDADE FRANCISCANA;UNIFRA;Universidade;Privada sem fins lucrativos;8912;Educação Presencial;4316907;Santa Maria;RS;5;5;"60,96";"3,5567";"58,56";"4,0269";"3,9094";4;
2017;3202;FILOSOFIA (LICENCIATURA);437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;1179334;Educação a Distância;4128104;Umuarama;PR;84;63;"51,9063";"2,0177";"39,7476";"1,5991";"1,7037";2;
2017;3202;FILOSOFIA (LICENCIATURA);496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;106674;Educação a Distância;3516200;Franca;SP;25;21;"50,881";"1,8433";"41,2095";"1,7877";"1,8016";2;
2017;3202;FILOSOFIA (LICENCIATURA);517;FACULDADE DE EDUCAÇÃO SÃO LUÍS;FESL;Faculdade;Privada sem fins lucrativos;90441;Educação Presencial;3524303;Jaboticabal;SP;12;12;"53,75";"2,3311";48;"2,6641";"2,5808";3;
2017;3202;FILOSOFIA (LICENCIATURA);527;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;PUC GOIÁS;Universidade;Privada sem fins lucrativos;10809;Educação Presencial;5208707;Goiânia;GO;16;10;"50,92";"1,85";"52,56";"3,2526";"2,9019";3;
2017;3202;FILOSOFIA (LICENCIATURA);528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;10863;Educação Presencial;3304557;Rio de Janeiro;RJ;17;11;"54,6182";"2,4787";"51,4455";"3,1087";"2,9512";4;
2017;3202;FILOSOFIA (LICENCIATURA);546;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;PUCSP;Universidade;Privada sem fins lucrativos;11229;Educação Presencial;3550308;São Paulo;SP;3;2;"63,8";"4,0395";"42,6";"1,9672";"2,4853";3;
2017;3202;FILOSOFIA (LICENCIATURA);547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;UERJ;Universidade;Pública Estadual;11301;Educação Presencial;3304557;Rio de Janeiro;RJ;129;71;"57,7099";"3,0042";"52,731";"3,2747";"3,207";4;
2017;3202;FILOSOFIA (LICENCIATURA);548;UNIVERSIDADE FEDERAL DO MARANHÃO;UFMA;Universidade;Pública Federal;11431;Educação Presencial;2111300;São Luís;MA;31;29;"51,1931";"1,8964";"46,4172";"2,4598";"2,319";3;
2017;3202;FILOSOFIA (LICENCIATURA);549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;Universidade;Pública Federal;115686;Educação Presencial;1200401;Rio Branco;AC;33;30;"46,3133";"1,0669";"37,0267";"1,2479";"1,2027";2;
2017;3202;FILOSOFIA (LICENCIATURA);550;UNIVERSIDADE ESTADUAL DA PARAÍBA;UEPB;Universidade;Pública Estadual;82605;Educação Presencial;2504009;Campina Grande;PB;72;53;"48,9642";"1,5175";"36,8943";"1,2308";"1,3025";2;
2017;3202;FILOSOFIA (LICENCIATURA);568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;1143719;Educação a Distância;2111300;São Luís;MA;152;103;"42,267";"0,379";"28,835";"0,1907";"0,2378";1;
2017;3202;FILOSOFIA (LICENCIATURA);569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;11994;Educação Presencial;1501402;Belém;PA;123;52;"50,1154";"1,7132";"38,6096";"1,4522";"1,5175";2;
2017;3202;FILOSOFIA (LICENCIATURA);570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;312321;Educação Presencial;2408102;Natal;RN;22;20;"57,61";"2,9873";"50,415";"2,9758";"2,9786";4;
2017;3202;FILOSOFIA (LICENCIATURA);571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;12578;Educação Presencial;4106902;Curitiba;PR;20;10;"52,87";"2,1815";"49,17";"2,8151";"2,6567";3;
2017;3202;FILOSOFIA (LICENCIATURA);571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;49472;Educação Presencial;4106902;Curitiba;PR;20;10;"60,56";"3,4887";"54,35";"3,4836";"3,4849";4;
2017;3202;FILOSOFIA (LICENCIATURA);572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;108644;Educação Presencial;3303302;Niterói;RJ;31;17;"40,8824";"0,1436";"45,7118";"2,3688";"1,8125";2;
2017;3202;FILOSOFIA (LICENCIATURA);573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;312834;Educação Presencial;3205309;Vitória;ES;37;32;"54,7281";"2,4973";"50,1531";"2,942";"2,8308";3;
2017;3202;FILOSOFIA (LICENCIATURA);573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;1322208;Educação a Distância;3205309;Vitória;ES;298;143;"50,5364";"1,7848";"38,3112";"1,4137";"1,5065";2;
2017;3202;FILOSOFIA (LICENCIATURA);574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pública Federal;117128;Educação Presencial;3305554;Seropédica;RJ;24;20;"62,34";"3,7913";"54,755";"3,5359";"3,5997";4;
2017;3202;FILOSOFIA (LICENCIATURA);575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;12962;Educação Presencial;3106200;Belo Horizonte;MG;22;19;"57,5632";"2,9793";"55,8842";"3,6816";"3,506";4;
2017;3202;FILOSOFIA (LICENCIATURA);576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;Universidade;Pública Federal;13097;Educação Presencial;3136702;Juiz de Fora;MG;25;11;"62,5091";"3,8201";"60,1091";"4,2268";"4,1251";5;
2017;3202;FILOSOFIA (LICENCIATURA);577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;13209;Educação Presencial;2704302;Maceió;AL;53;51;"45,5275";"0,9333";"41,1039";"1,7741";"1,5639";2;
2017;3202;FILOSOFIA (LICENCIATURA);578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;13303;Educação Presencial;2927408;Salvador;BA;58;23;"54,3739";"2,4371";"44,7348";"2,2427";"2,2913";3;
2017;3202;FILOSOFIA (LICENCIATURA);579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pública Federal;13409;Educação Presencial;2507507;João Pessoa;PB;23;19;"44,6842";"0,7899";"43,0368";"2,0236";"1,7152";2;
2017;3202;FILOSOFIA (LICENCIATURA);580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;13577;Educação Presencial;2611606;Recife;PE;42;34;"55,8029";"2,6801";"52,4412";"3,2373";"3,098";4;
