Ano;Codigo da Area;Area de Avaliacao;Grau Academico;Codigo da IES;Nome da IES*;Sigla da IES*;Organizacao Academica;Categoria Administrativa;Codigo do Curso;Modalidade de Ensino;Codigo do Municipio**;Municipio do Curso**;Sigla da UF** ;NUMERO de Concluintes Inscritos;NUMERO  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Continuo);Conceito Enade (Faixa);Observacao
2021;1402;FISICA ;Licenciatura;4786;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TOCANTINS";IFTO;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;123492;Educacao Presencial;1721000;Palmas;TO;16;12;"30,783";"1,478";"37,983";"2,12";"1,96";3;
2021;1402;FISICA ;Licenciatura;4925;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;Universidade;Publica Federal;1102398;Educacao Presencial;3547809;Santo Andre;SP;84;23;"54,704";"4,38";"66,686";5;"4,845";5;
2021;1402;FISICA ;Licenciatura;5036;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA CATARINENSE";IF Catarinense;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1125919;Educacao Presencial;4214805;Rio do Sul;SC;11;9;"36,622";"2,186";"44,922";"2,816";"2,659";3;
2021;1402;FISICA ;Licenciatura;5036;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA CATARINENSE";IF Catarinense;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1125947;Educacao Presencial;4204301;Concordia;SC;5;5;"23,62";"0,609";"35,64";"1,885";"1,566";2;
2021;1402;FISICA ;Licenciatura;5077;UNIVERSIDADE ESTADUAL DE RORAIMA;UERR;Universidade;Publica Estadual;98671;Educacao Presencial;1400100;Boa Vista;RR;8;7;"27,171";"1,04";"19,257";"0,242";"0,441";1;
2021;1402;FISICA ;Licenciatura;5322;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Publica Federal;104278;Educacao Presencial;4301602;Bage;RS;4;4;"33,475";"1,804";"32,825";"1,603";"1,653";2;
2021;1402;FISICA ;Licenciatura;14408;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE BRASILIA";IFB;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1330338;Educacao Presencial;5300108;Brasilia;DF;19;18;"40,755";"2,688";"47,233";"3,048";"2,958";4;
2021;1402;FISICA ;Licenciatura;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1125851;Educacao Presencial;4118204;Paranagua;PR;13;12;"32,875";"1,732";"39,983";"2,321";"2,174";3;
2021;1402;FISICA ;Licenciatura;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1268172;Educacao Presencial;4108304;Foz do Iguacu;PR;16;12;"36,533";"2,176";"44,816";"2,806";"2,648";3;
2021;1402;FISICA ;Licenciatura;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1268176;Educacao Presencial;4127106;Telemaco Borba;PR;29;27;"33,729";"1,835";"29,611";"1,281";"1,419";2;
2021;1402;FISICA ;Licenciatura;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1313185;Educacao Presencial;4111506;Ivaipora;PR;14;11;"38,936";"2,467";"45,709";"2,895";"2,788";3;
2021;1402;FISICA ;Licenciatura;15121;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;Universidade;Publica Federal;1152566;Educacao Presencial;4305207;Cerro Largo;RS;10;9;"36,922";"2,223";"30,877";"1,408";"1,611";2;
2021;1402;FISICA ;Licenciatura;15121;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;Universidade;Publica Federal;1152572;Educacao Presencial;4121406;Realeza;PR;5;4;"33,05";"1,753";"43,375";"2,661";"2,434";3;
2021;1402;FISICA ;Licenciatura;15497;UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA;UNILAB;Universidade;Publica Federal;1292764;Educacao Presencial;2311603;Redencao;CE;3;2;"46,5";"3,385";"36,05";"1,926";"2,291";3;
2021;1402;FISICA ;Licenciatura;15507;"Instituto Federal de Educacao, Ciencia e Tecnologia do Acre";IFAC;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1153846;Educacao Presencial;1200500;Sena Madureira;AC;39;38;"28,563";"1,208";"24,56";"0,774";"0,883";1;
2021;1402;FISICA ;Licenciatura;15507;"Instituto Federal de Educacao, Ciencia e Tecnologia do Acre";IFAC;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1192283;Educacao Presencial;1200203;Cruzeiro do Sul;AC;20;20;"29,35";"1,304";"27,31";"1,05";"1,113";2;
2021;1402;FISICA ;Licenciatura;15522;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAPA";IFAP;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1376349;Educacao Presencial;1600303;Macapa;AP;11;9;"42,211";"2,865";"32,066";"1,527";"1,861";2;
2021;1402;FISICA ;Licenciatura;18165;Fundacao Universidade Virtual do Estado de Sao Paulo;UNIVESP;Universidade;Publica Estadual;1401622;Educacao a Distancia;3550308;Sao Paulo;SP;10;3;"50,766";"3,903";"18,1";"0,126";"1,07";2;
2021;1402;FISICA ;Licenciatura;18440;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA;UNIFESSPA;Universidade;Publica Federal;18905;Educacao Presencial;1504208;Maraba;PA;25;0;;;;;;;Curso para o qual estatisticamente nao foi possivel calcular o indicador
2021;1402;FISICA ;Licenciatura;18506;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;Universidade;Publica Federal;118044;Educacao Presencial;2903201;Barreiras;BA;8;8;"32,5";"1,686";"45,775";"2,902";"2,598";3;
2021;1402;FISICA ;Licenciatura;18759;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;Universidade;Publica Federal;1284901;Educacao Presencial;2302503;Brejo Santo;CE;4;4;"31,9";"1,613";"41,5";"2,473";"2,258";3;
2021;1402;FISICA ;Licenciatura;23410;UNIVERSIDADE ESTADUAL DA REGIAO TOCANTINA DO MARANHAO;UEMASUL;Universidade;Publica Estadual;1174339;Educacao Presencial;2105302;Imperatriz;MA;10;9;"24,9";"0,764";"28,566";"1,176";"1,073";2;
2021;1402;FISICA ;Licenciatura;25274;UNIVERSIDADE FEDERAL DE CATALAO;UFCAT;Universidade;Publica Federal;102082;Educacao Presencial;5205109;Catalao;GO;16;11;"42,672";"2,921";"35,736";"1,895";"2,151";3;
2021;1402;FISICA ;Licenciatura;25282;UNIVERSIDADE FEDERAL DE JATAI;UFJ;Universidade;Publica Federal;101844;Educacao Presencial;5211909;Jatai;GO;2;2;"42,5";"2,9";"47,35";"3,06";"3,02";4;
2021;3001;GEOGRAFIA ;Bacharelado;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Publica Federal;116560;Educacao Presencial;5103403;Cuiaba;MT;49;33;"34,112";"1,666";"34,381";"1,154";"1,282";2;
2021;3002;GEOGRAFIA ;Licenciatura;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Publica Federal;116690;Educacao Presencial;5101803;Barra do Garcas;MT;33;28;"30,071";"1,622";"38,425";"1,767";"1,731";2;
2021;3002;GEOGRAFIA ;Licenciatura;1;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;Universidade;Publica Federal;1103426;Educacao Presencial;5103403;Cuiaba;MT;44;21;"39,728";"2,975";"42,309";"2,252";"2,433";3;
2021;3002;GEOGRAFIA ;Licenciatura;2;UNIVERSIDADE DE BRASILIA;UNB;Universidade;Publica Federal;44366;Educacao Presencial;5300108;Brasilia;DF;70;53;"46,518";"3,926";"58,413";"4,259";"4,176";5;
2021;3002;GEOGRAFIA ;Licenciatura;2;UNIVERSIDADE DE BRASILIA;UNB;Universidade;Publica Federal;122210;Educacao a Distancia;5300108;Brasilia;DF;55;38;"37,042";"2,599";"47,497";"2,898";"2,823";3;
2021;3001;GEOGRAFIA ;Bacharelado;2;UNIVERSIDADE DE BRASILIA;UNB;Universidade;Publica Federal;300129;Educacao Presencial;5300108;Brasilia;DF;34;22;"42,422";"2,945";"48,172";"3,381";"3,272";4;
2021;3001;GEOGRAFIA ;Bacharelado;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Publica Federal;310;Educacao Presencial;2806701;Sao Cristovao;SE;13;9;"46,611";"3,589";"49,877";"3,656";"3,639";4;
2021;3002;GEOGRAFIA ;Licenciatura;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Publica Federal;328;Educacao Presencial;2806701;Sao Cristovao;SE;39;30;"37,306";"2,636";"42,863";"2,321";"2,399";3;
2021;3002;GEOGRAFIA ;Licenciatura;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Publica Federal;95051;Educacao Presencial;2802908;Itabaiana;SE;38;36;"38,791";"2,844";"44,516";"2,527";"2,606";3;
2021;3002;GEOGRAFIA ;Licenciatura;3;UNIVERSIDADE FEDERAL DE SERGIPE;UFS;Universidade;Publica Federal;106416;Educacao a Distancia;2806701;Sao Cristovao;SE;45;38;"29,718";"1,572";"36,444";"1,521";"1,533";2;
2021;3002;GEOGRAFIA ;Licenciatura;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Publica Federal;403;Educacao Presencial;1302603;Manaus;AM;53;49;"38,093";"2,746";"46,406";"2,762";"2,758";3;
2021;3001;GEOGRAFIA ;Bacharelado;4;UNIVERSIDADE FEDERAL DO AMAZONAS;UFAM;Universidade;Publica Federal;300403;Educacao Presencial;1302603;Manaus;AM;14;11;"38,918";"2,405";"42,145";"2,407";"2,407";3;
2021;3002;GEOGRAFIA ;Licenciatura;5;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;Universidade;Publica Federal;495;Educacao Presencial;2211001;Teresina;PI;99;69;"36,244";"2,487";"46,278";"2,746";"2,682";3;
2021;3002;GEOGRAFIA ;Licenciatura;5;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;Universidade;Publica Federal;1305546;Educacao a Distancia;2211001;Teresina;PI;192;114;"26,378";"1,104";"32,88";"1,076";"1,083";2;
2021;3002;GEOGRAFIA ;Licenciatura;6;UNIVERSIDADE FEDERAL DE OURO PRETO;UFOP;Universidade;Publica Federal;1177731;Educacao a Distancia;3146107;Ouro Preto;MG;34;30;"36,346";"2,501";"49,263";"3,119";"2,964";4;
2021;3002;GEOGRAFIA ;Licenciatura;7;UNIVERSIDADE FEDERAL DE SAO CARLOS;UFSCAR;Universidade;Publica Federal;115080;Educacao Presencial;3552205;Sorocaba;SP;58;34;"45,535";"3,789";"53,12";"3,6";"3,647";4;
2021;3002;GEOGRAFIA ;Licenciatura;8;UNIVERSIDADE FEDERAL DE VICOSA;UFV;Universidade;Publica Federal;43869;Educacao Presencial;3171303;Vicosa;MG;48;40;"37,81";"2,706";"50,282";"3,246";"3,111";4;
2021;3001;GEOGRAFIA ;Bacharelado;8;UNIVERSIDADE FEDERAL DE VICOSA;UFV;Universidade;Publica Federal;343869;Educacao Presencial;3171303;Vicosa;MG;40;21;"44,971";"3,337";"48,923";"3,502";"3,461";4;
2021;3002;GEOGRAFIA ;Licenciatura;9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Universidade;Publica Estadual;771;Educacao Presencial;4113700;Londrina;PR;39;34;"39,291";"2,914";"47,241";"2,867";"2,878";3;
2021;3001;GEOGRAFIA ;Bacharelado;9;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;Universidade;Publica Estadual;300771;Educacao Presencial;4113700;Londrina;PR;62;51;"42,307";"2,927";"45,752";"2,99";"2,974";4;
2021;3001;GEOGRAFIA ;Bacharelado;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Universidade;Publica Federal;1033;Educacao Presencial;4315602;Rio Grande;RS;15;11;"44,627";"3,284";"43,009";"2,547";"2,731";3;
2021;3002;GEOGRAFIA ;Licenciatura;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Universidade;Publica Federal;20943;Educacao Presencial;4315602;Rio Grande;RS;3;2;"41,05";"3,16";"64,35";5;"4,54";5;
2021;3002;GEOGRAFIA ;Licenciatura;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;57502;Educacao Presencial;4302105;Bento Goncalves;RS;2;2;"36,65";"2,544";"43,05";"2,344";"2,394";3;
2021;3002;GEOGRAFIA ;Licenciatura;17;UNIVERSIDADE FEDERAL DE UBERLANDIA;UFU;Universidade;Publica Federal;1445;Educacao Presencial;3170206;Uberlandia;MG;64;38;"46,586";"3,936";"55,465";"3,892";"3,903";4;
2021;3002;GEOGRAFIA ;Licenciatura;17;UNIVERSIDADE FEDERAL DE UBERLANDIA;UFU;Universidade;Publica Federal;103022;Educacao Presencial;3134202;Ituiutaba;MG;35;28;"37,403";"2,649";"40,389";"2,012";"2,172";3;
2021;3001;GEOGRAFIA ;Bacharelado;17;UNIVERSIDADE FEDERAL DE UBERLANDIA;UFU;Universidade;Publica Federal;403022;Educacao Presencial;3134202;Ituiutaba;MG;31;25;"32,904";"1,48";"31,256";"0,649";"0,857";1;
2021;3001;GEOGRAFIA ;Bacharelado;17;UNIVERSIDADE FEDERAL DE UBERLANDIA;UFU;Universidade;Publica Federal;5000372;Educacao Presencial;3170206;Uberlandia;MG;139;52;"47,294";"3,694";"43,046";"2,553";"2,838";3;
2021;3002;GEOGRAFIA ;Licenciatura;19;PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS;PUC-CAMPINAS;Universidade;Privada sem fins lucrativos;52225;Educacao Presencial;3509502;Campinas;SP;21;13;"44,392";"3,629";"47,507";"2,9";"3,082";4;
2021;3001;GEOGRAFIA ;Bacharelado;19;PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS;PUC-CAMPINAS;Universidade;Privada sem fins lucrativos;352225;Educacao Presencial;3509502;Campinas;SP;7;5;"48,32";"3,852";"47,38";"3,253";"3,402";4;
2021;3002;GEOGRAFIA ;Licenciatura;20;UNIVERSIDADE DE PASSO FUNDO;UPF;Universidade;Privada sem fins lucrativos;1716;Educacao Presencial;4314100;Passo Fundo;RS;8;7;"39,585";"2,955";"46,142";"2,73";"2,786";3;
2021;3002;GEOGRAFIA ;Licenciatura;21;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Privada sem fins lucrativos;1893;Educacao Presencial;4314902;Porto Alegre;RS;7;7;"34,814";"2,286";"49,257";"3,118";"2,91";3;
2021;3001;GEOGRAFIA ;Bacharelado;21;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;PUCRS;Universidade;Privada sem fins lucrativos;301893;Educacao Presencial;4314902;Porto Alegre;RS;12;8;"48,887";"3,939";"44,125";"2,727";"3,03";4;
2021;3002;GEOGRAFIA ;Licenciatura;24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Universidade;Publica Estadual;19043;Educacao Presencial;2913606;Ilheus;BA;16;11;"45,827";"3,83";"50,036";"3,215";"3,369";4;
2021;3001;GEOGRAFIA ;Bacharelado;24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;Universidade;Publica Estadual;150309;Educacao Presencial;2913606;Ilheus;BA;21;19;"45,921";"3,483";"45,863";"3,008";"3,126";4;
2021;3002;GEOGRAFIA ;Licenciatura;29;UNIVERSIDADE ESTADUAL DO CEARA;UECE;Universidade;Publica Estadual;2205;Educacao Presencial;2307601;Limoeiro do Norte;CE;44;32;"32,212";"1,922";"43,184";"2,361";"2,251";3;
2021;3002;GEOGRAFIA ;Licenciatura;29;UNIVERSIDADE ESTADUAL DO CEARA;UECE;Universidade;Publica Estadual;38102;Educacao Presencial;2304400;Fortaleza;CE;138;94;"39,479";"2,94";"48,573";"3,033";"3,01";4;
2021;3001;GEOGRAFIA ;Bacharelado;29;UNIVERSIDADE ESTADUAL DO CEARA;UECE;Universidade;Publica Estadual;338102;Educacao Presencial;2304400;Fortaleza;CE;81;51;"36,603";"2,049";"38,372";"1,798";"1,861";2;
2021;3002;GEOGRAFIA ;Licenciatura;29;UNIVERSIDADE ESTADUAL DO CEARA;UECE;Universidade;Publica Estadual;1200069;Educacao a Distancia;2304400;Fortaleza;CE;87;47;"28,67";"1,426";"38,11";"1,728";"1,653";2;
2021;3002;GEOGRAFIA ;Licenciatura;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Publica Estadual;83962;Educacao Presencial;2905206;Caetite;BA;49;47;"29,029";"1,476";"38,451";"1,771";"1,697";2;
2021;3002;GEOGRAFIA ;Licenciatura;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Publica Estadual;83970;Educacao Presencial;2917508;Jacobina;BA;28;20;"28,92";"1,461";"35,63";"1,419";"1,429";2;
2021;3002;GEOGRAFIA ;Licenciatura;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Publica Estadual;83972;Educacao Presencial;2928703;Santo Antonio de Jesus;BA;48;39;"30,346";"1,66";"36,548";"1,533";"1,565";2;
2021;3002;GEOGRAFIA ;Licenciatura;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Publica Estadual;91797;Educacao Presencial;2930501;Serrinha;BA;57;43;"31,123";"1,769";"41,853";"2,195";"2,088";3;
2021;3002;GEOGRAFIA ;Licenciatura;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Publica Estadual;1160261;Educacao a Distancia;2927408;Salvador;BA;39;20;"24,89";"0,896";"33,385";"1,139";"1,078";2;
2021;3002;GEOGRAFIA ;Licenciatura;43;FUNDACAO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Publica Estadual;2541;Educacao Presencial;4205407;Florianopolis;SC;21;18;"41,733";"3,256";"55,394";"3,883";"3,726";4;
2021;3001;GEOGRAFIA ;Bacharelado;43;FUNDACAO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Publica Estadual;302541;Educacao Presencial;4205407;Florianopolis;SC;39;27;"42,011";"2,881";"48,696";"3,465";"3,319";4;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;2622;Educacao Presencial;5201108;Anapolis;GO;16;15;"31,286";"1,792";"38,426";"1,768";"1,774";2;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;21785;Educacao Presencial;5208905;Goias;GO;25;17;"31,188";"1,778";"38,847";"1,82";"1,81";2;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;21789;Educacao Presencial;5218003;Porangatu;GO;33;30;"29,913";"1,6";"32,006";"0,967";"1,125";2;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;21794;Educacao Presencial;5217401;Pires do Rio;GO;16;14;"23,392";"0,686";"28,735";"0,559";"0,591";1;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;21798;Educacao Presencial;5211206;Itapuranga;GO;18;17;"31,011";"1,754";"39,723";"1,929";"1,885";2;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;21806;Educacao Presencial;5218508;Quirinopolis;GO;16;12;"37,275";"2,631";"44,025";"2,466";"2,507";3;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;21812;Educacao Presencial;5210208;Ipora;GO;37;7;"26,571";"1,131";"33,9";"1,203";"1,185";2;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;21815;Educacao Presencial;5208004;Formosa;GO;48;46;"29,45";"1,535";"38,621";"1,792";"1,728";2;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;21820;Educacao Presencial;5213806;Morrinhos;GO;37;33;"25,603";"0,996";"31,875";"0,951";"0,962";2;
2021;3002;GEOGRAFIA ;Licenciatura;47;UNIVERSIDADE ESTADUAL DE GOIAS;UEG;Universidade;Publica Estadual;64274;Educacao Presencial;5213087;Minacu;GO;33;27;"25,533";"0,986";"36,385";"1,513";"1,381";2;
2021;3002;GEOGRAFIA ;Licenciatura;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Publica Estadual;18399;Educacao Presencial;3509502;Campinas;SP;29;17;"54,176";5;"68,082";5;5;5;
2021;3001;GEOGRAFIA ;Bacharelado;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Publica Estadual;41057;Educacao Presencial;3509502;Campinas;SP;30;17;"55,782";5;"53,717";"4,276";"4,457";5;
2021;3001;GEOGRAFIA ;Bacharelado;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Publica Estadual;47369;Educacao Presencial;3509502;Campinas;SP;53;24;"41,416";"2,79";"46,516";"3,113";"3,032";4;
2021;3002;GEOGRAFIA ;Licenciatura;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;Universidade;Publica Estadual;47370;Educacao Presencial;3509502;Campinas;SP;33;19;"44,689";"3,67";"49,536";"3,153";"3,282";4;
2021;3002;GEOGRAFIA ;Licenciatura;56;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO;UNESP;Universidade;Publica Estadual;3144;Educacao Presencial;3543907;Rio Claro;SP;91;58;"45,136";"3,733";"53,375";"3,631";"3,657";4;
2021;3002;GEOGRAFIA ;Licenciatura;56;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO;UNESP;Universidade;Publica Estadual;3162;Educacao Presencial;3541406;Presidente Prudente;SP;62;40;"43,86";"3,554";"48,772";"3,057";"3,182";4;
2021;3002;GEOGRAFIA ;Licenciatura;56;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO;UNESP;Universidade;Publica Estadual;82077;Educacao Presencial;3534708;Ourinhos;SP;46;30;"39,423";"2,932";"49,59";"3,159";"3,103";4;
2021;3001;GEOGRAFIA ;Bacharelado;56;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO;UNESP;Universidade;Publica Estadual;303144;Educacao Presencial;3543907;Rio Claro;SP;92;54;"41,229";"2,761";"42,409";"2,45";"2,528";3;
2021;3001;GEOGRAFIA ;Bacharelado;56;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO;UNESP;Universidade;Publica Estadual;303162;Educacao Presencial;3541406;Presidente Prudente;SP;92;44;"43,211";"3,066";"42,093";"2,399";"2,566";3;
2021;3001;GEOGRAFIA ;Bacharelado;56;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO;UNESP;Universidade;Publica Estadual;382077;Educacao Presencial;3534708;Ourinhos;SP;64;36;"43,961";"3,181";"43,361";"2,604";"2,748";3;
2021;3002;GEOGRAFIA ;Licenciatura;57;UNIVERSIDADE ESTADUAL DE MARINGA;UEM;Universidade;Publica Estadual;3400;Educacao Presencial;4115200;Maringa;PR;36;30;"43,13";"3,452";"43,813";"2,439";"2,692";3;
2021;3001;GEOGRAFIA ;Bacharelado;57;UNIVERSIDADE ESTADUAL DE MARINGA;UEM;Universidade;Publica Estadual;303400;Educacao Presencial;4115200;Maringa;PR;18;12;"41,35";"2,78";"46,958";"3,185";"3,083";4;
2021;3002;GEOGRAFIA ;Licenciatura;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Publica Estadual;3569;Educacao Presencial;2408003;Mossoro;RN;67;59;"36,298";"2,494";"41,976";"2,21";"2,281";3;
2021;3002;GEOGRAFIA ;Licenciatura;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Publica Estadual;72598;Educacao Presencial;2409407;Pau dos Ferros;RN;22;15;"31,866";"1,873";"47,206";"2,862";"2,615";3;
2021;3002;GEOGRAFIA ;Licenciatura;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Publica Estadual;1313979;Educacao Presencial;2400208;Acu;RN;18;18;"35,116";"2,329";"37,094";"1,602";"1,783";2;
2021;3002;GEOGRAFIA ;Licenciatura;73;CENTRO DE ENSINO SUPERIOR DE ARCOVERDE;CESA;Faculdade;Publica Municipal;3614;Educacao Presencial;2601201;Arcoverde;PE;12;11;"23,263";"0,668";"26,481";"0,278";"0,376";1;
2021;3002;GEOGRAFIA ;Licenciatura;95;UNIVERSIDADE ESTADUAL VALE DO ACARAU;UVA;Universidade;Publica Estadual;87561;Educacao Presencial;2312908;Sobral;CE;85;67;"33,705";"2,131";"41,07";"2,097";"2,106";3;
2021;3001;GEOGRAFIA ;Bacharelado;95;UNIVERSIDADE ESTADUAL VALE DO ACARAU;UVA;Universidade;Publica Estadual;1323576;Educacao Presencial;2312908;Sobral;CE;33;30;"33,516";"1,575";"37,15";"1,601";"1,594";2;
2021;3002;GEOGRAFIA ;Licenciatura;107;UNIVERSIDADE FEDERAL DE SAO JOAO DEL REI;UFSJ;Universidade;Publica Federal;122316;Educacao Presencial;3162500;Sao Joao del Rei;MG;31;19;"48,531";"4,209";"52,205";"3,485";"3,666";4;
2021;3001;GEOGRAFIA ;Bacharelado;107;UNIVERSIDADE FEDERAL DE SAO JOAO DEL REI;UFSJ;Universidade;Publica Federal;1174278;Educacao Presencial;3162500;Sao Joao del Rei;MG;30;19;"49,61";"4,05";"44,273";"2,751";"3,076";4;
2021;3002;GEOGRAFIA ;Licenciatura;125;CENTRO UNIVERSITARIO DE ARARAS -;UNAR;Centro Universitario;Privada sem fins lucrativos;1143415;Educacao a Distancia;3503307;Araras;SP;191;109;"34,461";"2,237";"38,787";"1,813";"1,919";2;
2021;3002;GEOGRAFIA ;Licenciatura;135;Claretiano - Centro Universitario;CLARETIANOBT;Centro Universitario;Privada sem fins lucrativos;108846;Educacao a Distancia;3505906;Batatais;SP;279;157;"38,963";"2,868";"47,614";"2,913";"2,902";3;
2021;3002;GEOGRAFIA ;Licenciatura;143;UNIVERSIDADE DE UBERABA;UNIUBE;Universidade;Privada sem fins lucrativos;99876;Educacao a Distancia;3170107;Uberaba;MG;172;87;"27,032";"1,196";"39,247";"1,87";"1,701";2;
2021;3002;GEOGRAFIA ;Licenciatura;163;UNIVERSIDADE ESTACIO DE SA;UNESA;Universidade;Privada com fins lucrativos;111004;Educacao Presencial;3304557;Rio de Janeiro;RJ;7;3;"23,8";"0,743";"28,5";"0,53";"0,583";1;
